customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract_type,paperless_billing,payment_method,internet_service,online_security,tech_support,customer_service_calls,monthly_charges,total_charges,churn
CUST_3095,Male,0,Yes,No,33,Month-to-Month,No,Bank Transfer (automatic),DSL,No,No,0,42.83,1416.31,0
CUST_3096,Male,0,Yes,No,71,One-Year,Yes,Mailed Check,Fiber Optic,No,No,0,67.62,4645.14,0
CUST_3097,Male,0,Yes,Yes,13,Month-to-Month,No,Mailed Check,Fiber Optic,Yes,No,1,79.49,1053.21,1
CUST_3098,Female,0,No,No,5,Month-to-Month,Yes,Electronic Check,Fiber Optic,Yes,No,3,86.6,450.65,1
CUST_3099,Female,0,No,No,2,Month-to-Month,Yes,Mailed Check,Fiber Optic,No,No,0,63.36,122.9,0
CUST_3100,Female,0,No,No,71,Two-Year,Yes,Electronic Check,Fiber Optic,No,Yes,1,76.58,5531.22,0
CUST_3101,Female,0,No,No,61,One-Year,Yes,Mailed Check,Fiber Optic,No,Yes,0,79.54,4893.85,0
CUST_3102,Male,0,Yes,Yes,41,Two-Year,Yes,Credit Card (automatic),DSL,Yes,No,3,60.01,2418.32,0
CUST_3103,Male,0,No,No,28,One-Year,Yes,Credit Card (automatic),DSL,No,No,2,43.93,1244.53,0
CUST_3104,Male,0,No,No,26,Month-to-Month,Yes,Electronic Check,Fiber Optic,No,No,1,66.69,1683.64,0
CUST_3105,Male,0,No,No,16,One-Year,No,Credit Card (automatic),DSL,Yes,No,2,58.42,965.94,0
CUST_3106,Male,0,No,No,44,One-Year,No,Mailed Check,No,No internet service,No internet service,2,21.63,906.25,0
CUST_3107,Female,0,No,No,70,Two-Year,No,Electronic Check,DSL,Yes,No,2,60.15,4238.74,0
CUST_3108,Female,0,No,Yes,27,One-Year,No,Bank Transfer (automatic),DSL,Yes,Yes,0,74.45,1973.72,0
CUST_3109,Male,0,Yes,Yes,2,Month-to-Month,Yes,Electronic Check,DSL,No,No,1,49.93,103.67,0
CUST_3110,Male,0,No,No,45,Two-Year,No,Electronic Check,Fiber Optic,No,Yes,2,84.22,3789.66,0
CUST_3111,Female,0,Yes,No,18,One-Year,Yes,Electronic Check,Fiber Optic,Yes,No,2,81.66,1514.34,0
CUST_3112,Male,0,Yes,No,47,One-Year,Yes,Mailed Check,Fiber Optic,No,No,0,71.72,3513.7,0
CUST_3113,Female,0,Yes,No,40,Month-to-Month,No,Electronic Check,Fiber Optic,No,No,0,68.36,2689.1,0
CUST_3114,Female,0,Yes,No,48,One-Year,Yes,Credit Card (automatic),DSL,No,No,6,48.56,2419.53,0
CUST_3115,Female,0,Yes,Yes,21,Month-to-Month,Yes,Mailed Check,Fiber Optic,Yes,No,0,80.01,1718.23,0
CUST_3116,Male,0,Yes,Yes,38,One-Year,No,Mailed Check,No,No internet service,No internet service,2,18.5,675.45,0
CUST_3117,Female,0,No,No,33,One-Year,No,Electronic Check,DSL,Yes,No,1,60.8,1926.93,0
CUST_3118,Male,0,No,No,6,Month-to-Month,No,Credit Card (automatic),DSL,No,Yes,1,51.24,317.2,0
CUST_3119,Female,0,No,No,15,One-Year,Yes,Mailed Check,DSL,No,Yes,1,54.61,816.55,0
CUST_3120,Male,0,Yes,Yes,57,Two-Year,No,Mailed Check,Fiber Optic,No,Yes,3,84.4,4808.47,0
CUST_3121,Male,0,No,No,21,Month-to-Month,No,Credit Card (automatic),DSL,No,No,0,44.65,974.34,0
CUST_3122,Female,0,No,No,3,Month-to-Month,No,Electronic Check,No,No internet service,No internet service,2,19.49,60.83,0
CUST_3123,Female,0,Yes,No,41,Two-Year,No,Mailed Check,Fiber Optic,Yes,Yes,1,89.8,3539.21,0
CUST_3124,Female,0,No,No,5,Month-to-Month,Yes,Bank Transfer (automatic),Fiber Optic,Yes,Yes,2,90.12,444.91,0
CUST_3125,Female,0,No,Yes,6,Month-to-Month,Yes,Mailed Check,Fiber Optic,Yes,Yes,0,93.27,581.74,0
CUST_3126,Female,0,Yes,Yes,68,Month-to-Month,No,Electronic Check,DSL,Yes,No,1,50.99,3578.22,0
CUST_3127,Male,0,No,No,40,Month-to-Month,No,Electronic Check,Fiber Optic,Yes,No,1,81.96,3350.86,0
CUST_3128,Female,0,No,No,16,One-Year,Yes,Electronic Check,DSL,Yes,No,5,61.55,945.6,1
CUST_3129,Female,0,Yes,No,7,Month-to-Month,No,Credit Card (automatic),DSL,No,No,1,49.19,348.5,0
CUST_3130,Female,0,Yes,Yes,37,One-Year,Yes,Electronic Check,Fiber Optic,Yes,No,3,84.13,3138.29,0
CUST_3131,Female,0,Yes,No,20,Month-to-Month,Yes,Electronic Check,DSL,Yes,No,1,57.77,1116.94,0
CUST_3132,Male,0,Yes,No,28,Month-to-Month,Yes,Credit Card (automatic),Fiber Optic,No,No,1,69.67,2004.18,1
CUST_3133,Female,0,No,No,9,Month-to-Month,Yes,Mailed Check,Fiber Optic,No,No,2,70.23,620.19,1
CUST_3134,Male,0,No,No,62,Month-to-Month,Yes,Mailed Check,Fiber Optic,Yes,No,0,78.6,4931.98,0
CUST_3135,Male,0,Yes,Yes,30,One-Year,No,Bank Transfer (automatic),DSL,Yes,No,2,54.74,1619.51,0
CUST_3136,Female,0,No,No,6,One-Year,Yes,Bank Transfer (automatic),No,No internet service,No internet service,3,18.5,106.39,0
CUST_3137,Male,0,Yes,No,36,One-Year,Yes,Bank Transfer (automatic),Fiber Optic,Yes,Yes,1,97.37,3514.01,0
CUST_3138,Female,0,Yes,No,24,Month-to-Month,No,Electronic Check,Fiber Optic,No,Yes,0,81.58,1920.06,0
CUST_3139,Male,0,Yes,Yes,1,Month-to-Month,Yes,Credit Card (automatic),No,No internet service,No internet service,1,27.22,26.05,0
CUST_3140,Male,0,No,No,4,One-Year,No,Electronic Check,DSL,No,No,2,42.87,166.31,0
CUST_3141,Female,0,Yes,No,1,Month-to-Month,No,Electronic Check,Fiber Optic,No,Yes,4,81.97,82.94,1
CUST_3142,Female,0,Yes,No,18,Month-to-Month,Yes,Electronic Check,DSL,No,No,1,47.55,821.78,1
CUST_3143,Female,0,Yes,Yes,5,Month-to-Month,No,Credit Card (automatic),No,No internet service,No internet service,2,21.51,103.11,0
CUST_3144,Female,0,No,No,65,Month-to-Month,No,Bank Transfer (automatic),Fiber Optic,Yes,No,1,81.71,5546.98,0
CUST_3145,Female,0,No,No,63,Two-Year,No,Bank Transfer (automatic),Fiber Optic,No,Yes,1,88.39,5350.02,0
CUST_3146,Male,0,Yes,Yes,47,Two-Year,Yes,Bank Transfer (automatic),Fiber Optic,Yes,No,1,78.65,3650.73,0
CUST_3147,Male,0,Yes,No,31,One-Year,Yes,Electronic Check,DSL,Yes,Yes,0,71.29,2128.97,0
CUST_3148,Male,0,No,No,26,Two-Year,Yes,Electronic Check,Fiber Optic,No,Yes,1,80.43,2183.04,0
CUST_3149,Female,0,No,No,48,One-Year,No,Mailed Check,DSL,No,Yes,2,56.5,2706.89,0
CUST_3150,Female,0,Yes,Yes,28,Two-Year,No,Electronic Check,DSL,Yes,No,1,57.93,1558.96,0
CUST_3151,Male,0,No,No,35,Month-to-Month,No,Electronic Check,DSL,No,No,0,44.55,1601.17,0
CUST_3152,Female,0,No,No,9,Month-to-Month,Yes,Credit Card (automatic),Fiber Optic,No,No,1,69.4,642.14,1
CUST_3153,Female,0,Yes,No,48,Two-Year,Yes,Bank Transfer (automatic),No,No internet service,No internet service,0,18.5,923.63,0
CUST_3154,Male,0,No,Yes,63,One-Year,Yes,Mailed Check,DSL,Yes,No,1,60.22,3871.88,0
CUST_3155,Male,0,No,No,53,One-Year,Yes,Credit Card (automatic),DSL,No,No,2,39.44,1997.24,0
CUST_3156,Female,0,No,No,5,Month-to-Month,No,Bank Transfer (automatic),No,No internet service,No internet service,2,25.14,126.33,0
CUST_3157,Female,0,Yes,No,11,Month-to-Month,Yes,Electronic Check,No,No internet service,No internet service,0,19.62,213.32,1
CUST_3158,Female,0,Yes,No,60,One-Year,Yes,Mailed Check,DSL,No,No,1,48.33,2971.88,0
CUST_3159,Male,0,Yes,No,2,Month-to-Month,No,Electronic Check,Fiber Optic,Yes,No,0,73.27,147.87,0
CUST_3160,Female,0,Yes,No,1,Month-to-Month,Yes,Electronic Check,Fiber Optic,Yes,Yes,3,93.86,95.97,1
CUST_3161,Male,0,No,Yes,15,Month-to-Month,No,Electronic Check,No,No internet service,No internet service,1,19.95,289.69,0
CUST_3162,Male,0,No,No,36,One-Year,Yes,Credit Card (automatic),No,No internet service,No internet service,0,18.5,661.81,0
CUST_3163,Female,0,No,No,27,Month-to-Month,No,Mailed Check,Fiber Optic,No,Yes,2,85.1,2282.1,0
CUST_3164,Male,0,No,Yes,42,Two-Year,Yes,Credit Card (automatic),DSL,No,No,2,42.77,1882.74,0
CUST_3165,Female,0,Yes,Yes,47,Two-Year,Yes,Electronic Check,DSL,Yes,No,1,53.84,2408.79,0
CUST_3166,Male,0,No,No,19,Month-to-Month,No,Electronic Check,Fiber Optic,Yes,Yes,2,92.7,1816.96,0
CUST_3167,Female,0,No,No,30,Month-to-Month,No,Credit Card (automatic),DSL,Yes,No,2,60.44,1740.15,0
CUST_3168,Female,0,Yes,Yes,55,One-Year,Yes,Mailed Check,Fiber Optic,Yes,No,2,82.98,4372.39,0
CUST_3169,Male,0,No,No,63,One-Year,No,Credit Card (automatic),DSL,No,No,2,46.4,2872.97,0
CUST_3170,Female,0,Yes,No,41,One-Year,No,Electronic Check,Fiber Optic,Yes,Yes,3,96.72,4045.13,0
CUST_3171,Male,0,No,Yes,71,One-Year,Yes,Credit Card (automatic),DSL,No,No,1,44.23,3196.37,0
CUST_3172,Female,0,No,No,46,Two-Year,No,Mailed Check,Fiber Optic,No,No,3,73.73,3434.95,0
CUST_3173,Male,0,Yes,No,19,Two-Year,Yes,Electronic Check,Fiber Optic,No,Yes,1,83.35,1627.13,0
CUST_3174,Male,0,No,No,48,Month-to-Month,Yes,Bank Transfer (automatic),Fiber Optic,Yes,No,1,85.0,3970.81,0
CUST_3175,Male,0,No,No,20,Month-to-Month,Yes,Credit Card (automatic),DSL,Yes,No,1,54.2,1098.51,0
CUST_3176,Male,0,Yes,No,52,One-Year,Yes,Electronic Check,Fiber Optic,No,Yes,3,82.35,4341.31,0
CUST_3177,Female,0,Yes,No,29,One-Year,Yes,Credit Card (automatic),DSL,Yes,No,0,60.41,1778.93,0
CUST_3178,Male,0,Yes,No,30,Month-to-Month,Yes,Bank Transfer (automatic),Fiber Optic,No,No,1,76.57,2318.8,0
CUST_3179,Male,0,No,No,17,Month-to-Month,Yes,Electronic Check,DSL,No,No,1,48.78,806.17,1
CUST_3180,Male,0,No,Yes,8,Month-to-Month,No,Electronic Check,DSL,Yes,Yes,0,72.95,607.78,0
CUST_3181,Male,0,No,No,16,One-Year,No,Mailed Check,Fiber Optic,No,No,1,64.39,1079.28,0
CUST_3182,Female,0,No,No,66,Two-Year,Yes,Electronic Check,Fiber Optic,No,No,2,68.93,4635.45,0
CUST_3183,Female,0,No,No,53,Month-to-Month,Yes,Mailed Check,Fiber Optic,No,No,3,72.24,3807.31,0
CUST_3184,Male,0,Yes,No,65,One-Year,No,Credit Card (automatic),DSL,Yes,No,0,52.07,3397.14,0
CUST_3185,Female,0,No,No,34,Month-to-Month,Yes,Bank Transfer (automatic),DSL,No,No,1,46.6,1522.35,1
CUST_3186,Female,0,Yes,Yes,36,Two-Year,Yes,Mailed Check,Fiber Optic,No,Yes,2,80.69,2865.16,0
CUST_3187,Male,0,Yes,Yes,6,Month-to-Month,Yes,Electronic Check,DSL,No,No,0,43.88,275.82,1
CUST_3188,Female,0,No,No,62,One-Year,No,Credit Card (automatic),Fiber Optic,Yes,No,2,82.26,5124.46,1
CUST_3189,Female,0,Yes,No,7,Month-to-Month,Yes,Electronic Check,Fiber Optic,No,No,1,71.41,502.9,0
CUST_3190,Female,1,No,No,33,One-Year,Yes,Electronic Check,DSL,No,No,3,47.92,1653.15,0
CUST_3191,Female,0,No,No,5,Month-to-Month,No,Bank Transfer (automatic),Fiber Optic,Yes,No,4,77.69,403.46,1
CUST_3192,Male,0,Yes,Yes,29,Month-to-Month,Yes,Credit Card (automatic),DSL,No,No,2,48.78,1424.34,1
CUST_3193,Female,1,Yes,No,62,Two-Year,Yes,Credit Card (automatic),No,No internet service,No internet service,0,22.53,1364.59,0
CUST_3194,Female,0,No,No,38,Two-Year,No,Credit Card (automatic),Fiber Optic,Yes,No,2,81.0,2960.09,0
CUST_3195,Male,0,No,No,60,Two-Year,Yes,Credit Card (automatic),DSL,Yes,Yes,4,72.81,4527.46,0
CUST_3196,Female,0,Yes,No,27,Month-to-Month,Yes,Mailed Check,No,No internet service,No internet service,2,18.5,520.48,0
CUST_3197,Male,0,Yes,Yes,35,Month-to-Month,Yes,Electronic Check,Fiber Optic,No,No,1,70.66,2471.69,0
CUST_3198,Female,0,No,No,35,One-Year,Yes,Bank Transfer (automatic),Fiber Optic,No,No,1,67.77,2275.78,0
CUST_3199,Female,0,No,No,20,Two-Year,Yes,Electronic Check,Fiber Optic,Yes,No,1,77.82,1572.93,0
CUST_3200,Male,0,Yes,Yes,26,One-Year,No,Electronic Check,DSL,Yes,No,2,51.06,1309.96,0
CUST_3201,Male,0,Yes,Yes,6,One-Year,Yes,Electronic Check,DSL,No,Yes,0,59.53,344.96,0
CUST_3202,Female,0,No,No,43,One-Year,Yes,Electronic Check,DSL,Yes,No,0,59.05,2645.58,0
CUST_3203,Male,0,No,No,45,One-Year,No,Mailed Check,DSL,No,No,1,49.79,2182.17,0
CUST_3204,Male,0,No,No,20,One-Year,No,Mailed Check,DSL,Yes,No,1,59.66,1218.4,0
CUST_3205,Male,0,No,No,29,One-Year,Yes,Mailed Check,Fiber Optic,Yes,No,6,80.82,2327.23,0
CUST_3206,Male,0,No,No,9,Month-to-Month,Yes,Credit Card (automatic),No,No internet service,No internet service,1,30.85,286.75,0
CUST_3207,Male,0,Yes,No,25,Two-Year,Yes,Bank Transfer (automatic),Fiber Optic,Yes,Yes,1,98.06,2500.73,0
CUST_3208,Male,0,No,No,66,One-Year,Yes,Credit Card (automatic),Fiber Optic,No,Yes,2,77.4,4915.9,0
CUST_3209,Male,0,Yes,No,65,Month-to-Month,No,Mailed Check,No,No internet service,No internet service,1,19.48,1259.82,0
CUST_3210,Female,0,No,No,24,Two-Year,No,Electronic Check,No,No internet service,No internet service,2,20.91,489.79,0
CUST_3211,Female,0,Yes,No,7,Month-to-Month,Yes,Electronic Check,DSL,No,No,2,43.95,314.22,0
CUST_3212,Male,0,Yes,No,35,One-Year,Yes,Bank Transfer (automatic),Fiber Optic,No,No,3,78.21,2749.58,0
CUST_3213,Male,0,No,No,14,Two-Year,No,Credit Card (automatic),DSL,Yes,No,1,55.84,769.27,0
CUST_3214,Female,0,No,No,29,Month-to-Month,No,Electronic Check,DSL,Yes,No,0,55.45,1580.63,0
CUST_3215,Male,0,Yes,Yes,17,One-Year,Yes,Credit Card (automatic),DSL,No,No,2,47.96,783.89,0
CUST_3216,Male,1,No,No,19,Month-to-Month,Yes,Bank Transfer (automatic),No,No internet service,No internet service,2,20.48,377.98,0
CUST_3217,Male,0,Yes,Yes,65,Two-Year,Yes,Electronic Check,Fiber Optic,Yes,No,5,81.11,5384.69,0
CUST_3218,Female,0,Yes,No,19,Month-to-Month,No,Bank Transfer (automatic),DSL,No,No,2,53.66,1030.75,0
CUST_3219,Female,0,No,No,27,One-Year,Yes,Bank Transfer (automatic),DSL,Yes,No,3,63.14,1680.16,0
CUST_3220,Female,0,Yes,No,62,Two-Year,No,Electronic Check,Fiber Optic,No,No,2,64.36,4124.44,0
CUST_3221,Female,0,No,No,20,Month-to-Month,Yes,Mailed Check,Fiber Optic,No,No,1,77.49,1547.38,0
CUST_3222,Female,0,Yes,No,37,Two-Year,No,Credit Card (automatic),Fiber Optic,Yes,No,1,81.28,3095.91,0
CUST_3223,Male,0,No,No,67,Two-Year,Yes,Bank Transfer (automatic),DSL,No,No,1,49.54,3412.51,0
CUST_3224,Female,0,No,No,71,Two-Year,Yes,Electronic Check,Fiber Optic,No,Yes,3,89.93,6607.23,0
CUST_3225,Male,0,Yes,No,4,Two-Year,Yes,Credit Card (automatic),Fiber Optic,No,No,1,73.24,303.21,0
CUST_3226,Female,0,Yes,No,51,One-Year,Yes,Electronic Check,Fiber Optic,Yes,Yes,0,103.13,5353.81,0
CUST_3227,Female,0,No,No,9,Month-to-Month,Yes,Electronic Check,Fiber Optic,No,Yes,1,85.41,787.86,1
CUST_3228,Female,0,No,No,49,One-Year,No,Mailed Check,Fiber Optic,No,Yes,3,84.52,4256.16,0
CUST_3229,Male,0,Yes,Yes,59,Two-Year,Yes,Credit Card (automatic),Fiber Optic,No,No,0,74.04,4223.84,0
CUST_3230,Male,0,No,No,71,Month-to-Month,Yes,Mailed Check,No,No internet service,No internet service,4,18.5,1287.26,0
CUST_3231,Female,0,Yes,Yes,60,One-Year,Yes,Bank Transfer (automatic),Fiber Optic,No,No,1,69.18,3986.53,0
CUST_3232,Female,0,Yes,No,59,One-Year,Yes,Credit Card (automatic),DSL,No,Yes,2,52.72,3013.86,0
CUST_3233,Female,0,No,No,39,One-Year,Yes,Credit Card (automatic),DSL,No,Yes,2,56.29,2256.4,0
CUST_3234,Male,1,Yes,Yes,29,Two-Year,Yes,Electronic Check,DSL,Yes,No,1,58.8,1781.44,0
CUST_3235,Female,0,No,No,19,Month-to-Month,Yes,Credit Card (automatic),Fiber Optic,Yes,Yes,0,93.41,1805.61,1
CUST_3236,Female,0,No,No,51,Two-Year,Yes,Bank Transfer (automatic),No,No internet service,No internet service,3,19.42,1028.65,0
CUST_3237,Female,0,No,No,11,Month-to-Month,Yes,Electronic Check,DSL,No,No,3,39.57,427.35,1
CUST_3238,Female,0,No,Yes,7,One-Year,Yes,Electronic Check,Fiber Optic,No,No,2,67.9,491.74,0
CUST_3239,Female,0,No,No,2,Month-to-Month,Yes,Bank Transfer (automatic),Fiber Optic,No,Yes,2,88.67,174.48,1
CUST_3240,Female,0,No,No,65,One-Year,No,Electronic Check,Fiber Optic,No,Yes,0,79.77,5389.43,0
CUST_3241,Female,0,No,No,47,One-Year,Yes,Electronic Check,Fiber Optic,No,No,2,68.62,3321.26,0
CUST_3242,Female,1,No,No,22,Month-to-Month,Yes,Bank Transfer (automatic),DSL,No,No,0,45.93,1059.33,1
CUST_3243,Male,0,No,No,19,Month-to-Month,No,Credit Card (automatic),Fiber Optic,No,No,2,71.48,1402.57,1
CUST_3244,Male,0,Yes,No,43,One-Year,Yes,Electronic Check,DSL,No,No,1,44.45,1891.89,0
CUST_3245,Female,0,No,No,36,Month-to-Month,Yes,Mailed Check,No,No internet service,No internet service,2,18.5,640.03,0
CUST_3246,Female,0,No,Yes,2,Month-to-Month,Yes,Bank Transfer (automatic),Fiber Optic,Yes,No,0,84.16,174.62,1
CUST_3247,Female,0,No,Yes,47,Two-Year,No,Bank Transfer (automatic),Fiber Optic,Yes,No,1,89.68,4244.97,0
CUST_3248,Male,0,No,No,25,Month-to-Month,No,Credit Card (automatic),DSL,Yes,No,1,64.34,1666.11,1
CUST_3249,Male,0,No,No,43,Two-Year,No,Bank Transfer (automatic),DSL,No,Yes,0,54.13,2301.32,0
CUST_3250,Female,0,No,Yes,27,Two-Year,No,Bank Transfer (automatic),Fiber Optic,No,Yes,2,83.61,2151.13,0
CUST_3251,Female,0,Yes,Yes,47,One-Year,No,Credit Card (automatic),DSL,No,No,0,55.12,2474.69,0
CUST_3252,Male,0,No,No,9,Month-to-Month,No,Electronic Check,No,No internet service,No internet service,0,19.99,182.98,0
CUST_3253,Male,0,Yes,No,66,Month-to-Month,Yes,Electronic Check,DSL,Yes,No,2,58.02,3681.69,0
CUST_3254,Female,0,No,No,13,Month-to-Month,Yes,Bank Transfer (automatic),Fiber Optic,No,No,1,64.03,852.82,1
CUST_3255,Male,0,No,No,33,One-Year,No,Mailed Check,DSL,Yes,Yes,0,73.17,2395.16,0
CUST_3256,Female,0,Yes,Yes,20,Month-to-Month,No,Electronic Check,DSL,No,No,3,46.11,928.02,1
CUST_3257,Male,0,Yes,No,57,Month-to-Month,Yes,Electronic Check,Fiber Optic,No,Yes,1,78.43,4605.17,0
CUST_3258,Female,0,No,No,59,One-Year,Yes,Bank Transfer (automatic),Fiber Optic,No,No,2,72.77,4187.41,0
CUST_3259,Female,0,Yes,Yes,47,Two-Year,No,Credit Card (automatic),DSL,Yes,Yes,0,72.91,3396.92,0
CUST_3260,Female,0,Yes,Yes,51,Two-Year,Yes,Electronic Check,Fiber Optic,No,Yes,2,79.23,4133.49,0
CUST_3261,Male,0,No,No,32,Two-Year,Yes,Bank Transfer (automatic),Fiber Optic,No,Yes,0,75.35,2512.09,0
CUST_3262,Female,0,Yes,Yes,2,One-Year,No,Electronic Check,No,No internet service,No internet service,2,20.56,40.26,0
CUST_3263,Male,0,No,No,50,Month-to-Month,Yes,Bank Transfer (automatic),No,No internet service,No internet service,2,22.77,1152.47,0
CUST_3264,Male,0,No,No,62,Month-to-Month,Yes,Bank Transfer (automatic),DSL,Yes,No,0,58.07,3762.79,0
CUST_3265,Female,0,Yes,No,28,Month-to-Month,No,Credit Card (automatic),Fiber Optic,Yes,No,1,86.63,2461.75,0
CUST_3266,Female,1,Yes,Yes,71,One-Year,Yes,Electronic Check,Fiber Optic,No,No,0,63.15,4659.76,0
CUST_3267,Female,0,No,No,19,One-Year,No,Mailed Check,DSL,No,Yes,0,52.94,1050.09,0
CUST_3268,Male,0,No,No,15,Month-to-Month,No,Electronic Check,DSL,No,No,0,45.89,717.9,1
CUST_3269,Male,0,No,Yes,6,Month-to-Month,No,Bank Transfer (automatic),DSL,Yes,Yes,2,62.77,386.35,1
CUST_3270,Male,0,No,No,30,Month-to-Month,No,Credit Card (automatic),Fiber Optic,Yes,Yes,2,90.97,2743.32,1
CUST_3271,Female,0,No,No,55,Two-Year,Yes,Credit Card (automatic),DSL,No,No,0,42.89,2263.83,0
CUST_3272,Female,0,Yes,No,20,Two-Year,Yes,Mailed Check,No,No internet service,No internet service,2,24.07,468.05,0
CUST_3273,Female,0,Yes,Yes,34,Month-to-Month,No,Credit Card (automatic),Fiber Optic,No,No,1,75.23,2495.35,0
CUST_3274,Female,0,Yes,Yes,42,Month-to-Month,Yes,Electronic Check,Fiber Optic,No,No,1,72.9,2918.89,0
CUST_3275,Male,0,Yes,Yes,48,Month-to-Month,Yes,Electronic Check,DSL,No,Yes,1,64.5,2972.76,0
CUST_3276,Male,0,No,No,63,Two-Year,Yes,Credit Card (automatic),DSL,Yes,No,1,62.6,3862.86,0
CUST_3277,Male,0,No,Yes,49,Two-Year,No,Electronic Check,Fiber Optic,No,Yes,1,85.16,4002.06,0
CUST_3278,Male,0,Yes,Yes,44,One-Year,No,Electronic Check,No,No internet service,No internet service,0,23.04,980.26,0
CUST_3279,Male,0,No,No,60,One-Year,No,Mailed Check,Fiber Optic,Yes,Yes,0,91.65,5253.97,0
CUST_3280,Female,0,Yes,Yes,2,Month-to-Month,No,Mailed Check,No,No internet service,No internet service,1,18.5,36.69,0
CUST_3281,Male,0,Yes,No,19,One-Year,No,Electronic Check,Fiber Optic,No,Yes,1,79.14,1551.98,0
CUST_3282,Female,0,No,Yes,65,Two-Year,Yes,Credit Card (automatic),Fiber Optic,Yes,Yes,2,97.37,6526.67,0
CUST_3283,Male,0,Yes,Yes,43,One-Year,Yes,Mailed Check,DSL,Yes,No,0,55.75,2494.31,0
CUST_3284,Female,0,Yes,Yes,8,Two-Year,No,Mailed Check,No,No internet service,No internet service,2,22.44,183.93,0
CUST_3285,Female,0,Yes,No,2,Month-to-Month,Yes,Electronic Check,No,No internet service,No internet service,2,18.5,36.05,0
CUST_3286,Female,0,Yes,Yes,15,One-Year,No,Mailed Check,Fiber Optic,Yes,Yes,2,96.1,1470.67,0
CUST_3287,Male,0,No,No,25,Month-to-Month,No,Credit Card (automatic),DSL,No,Yes,1,53.58,1373.5,0
CUST_3288,Female,0,No,No,1,Month-to-Month,No,Credit Card (automatic),Fiber Optic,No,Yes,1,79.09,79.43,1
CUST_3289,Female,0,Yes,No,68,Two-Year,No,Credit Card (automatic),Fiber Optic,No,No,1,76.66,5372.92,0
CUST_3290,Male,0,Yes,No,18,Two-Year,Yes,Mailed Check,Fiber Optic,No,No,3,78.6,1354.14,0
CUST_3291,Male,0,No,No,32,One-Year,Yes,Credit Card (automatic),Fiber Optic,No,No,0,65.7,2122.33,0
CUST_3292,Male,0,No,No,8,Month-to-Month,Yes,Electronic Check,No,No internet service,No internet service,2,19.08,152.33,0
CUST_3293,Female,0,Yes,No,17,One-Year,Yes,Electronic Check,Fiber Optic,No,Yes,1,81.5,1427.79,0
CUST_3294,Female,0,Yes,No,23,Month-to-Month,Yes,Credit Card (automatic),DSL,Yes,Yes,2,71.95,1593.28,0
CUST_3295,Female,0,No,No,11,Month-to-Month,Yes,Electronic Check,DSL,No,Yes,1,55.12,588.9,1
CUST_3296,Male,0,No,No,64,Two-Year,No,Electronic Check,Fiber Optic,No,No,1,66.78,4299.0,0
CUST_3297,Male,0,Yes,Yes,46,One-Year,Yes,Credit Card (automatic),No,No internet service,No internet service,1,21.17,1017.37,0
CUST_3298,Female,0,No,No,37,One-Year,Yes,Credit Card (automatic),Fiber Optic,No,No,3,70.32,2493.4,0
CUST_3299,Male,0,Yes,No,71,Two-Year,Yes,Electronic Check,No,No internet service,No internet service,3,23.47,1706.93,0
CUST_3300,Female,0,No,No,43,Two-Year,Yes,Credit Card (automatic),No,No internet service,No internet service,2,18.5,772.06,0
CUST_3301,Female,0,No,No,42,One-Year,Yes,Credit Card (automatic),No,No internet service,No internet service,0,19.18,773.78,0
CUST_3302,Male,0,No,No,51,Two-Year,Yes,Credit Card (automatic),DSL,No,No,1,48.11,2427.79,0
CUST_3303,Female,0,Yes,No,9,Month-to-Month,No,Bank Transfer (automatic),Fiber Optic,No,Yes,4,81.76,741.95,1
CUST_3304,Male,0,Yes,Yes,51,One-Year,Yes,Bank Transfer (automatic),Fiber Optic,Yes,No,2,75.28,3964.83,0
CUST_3305,Female,0,Yes,No,26,One-Year,Yes,Credit Card (automatic),DSL,No,No,1,51.5,1357.04,0
CUST_3306,Male,0,No,No,13,Month-to-Month,Yes,Bank Transfer (automatic),Fiber Optic,Yes,Yes,2,93.66,1216.57,0
CUST_3307,Female,0,Yes,No,45,Month-to-Month,No,Bank Transfer (automatic),No,No internet service,No internet service,0,19.73,868.82,1
CUST_3308,Male,0,Yes,Yes,64,One-Year,No,Bank Transfer (automatic),DSL,Yes,No,2,67.11,4205.94,0
CUST_3309,Male,0,Yes,Yes,33,Two-Year,No,Mailed Check,Fiber Optic,Yes,No,1,90.45,3065.61,0
CUST_3310,Female,0,No,No,62,Month-to-Month,No,Credit Card (automatic),Fiber Optic,No,Yes,1,85.8,5114.3,0
CUST_3311,Male,0,Yes,No,44,Two-Year,Yes,Electronic Check,Fiber Optic,Yes,Yes,0,89.66,3805.57,0
CUST_3312,Female,0,Yes,No,22,One-Year,Yes,Electronic Check,DSL,No,Yes,1,62.5,1405.21,0
CUST_3313,Male,1,Yes,Yes,10,One-Year,Yes,Credit Card (automatic),Fiber Optic,Yes,Yes,2,86.91,909.17,0
CUST_3314,Female,0,No,No,2,One-Year,No,Electronic Check,DSL,Yes,Yes,1,69.54,133.8,0
CUST_3315,Male,0,No,No,69,Two-Year,Yes,Bank Transfer (automatic),DSL,Yes,Yes,0,67.14,4683.35,0
CUST_3316,Female,0,No,Yes,66,Two-Year,No,Electronic Check,Fiber Optic,No,Yes,2,79.19,5090.23,0
CUST_3317,Male,0,No,No,67,Two-Year,Yes,Bank Transfer (automatic),DSL,No,No,3,45.93,2931.37,0
